id_vivienda,comuna,tipo_vivienda,num_dormitorios,num_banos,superficie_m2,ano_construccion,material_paredes,material_techo,num_personas_hogar,num_hombres,num_mujeres,num_menores_18,num_adultos_18_64,num_adultos_65_plus,ingreso_mensual_hogar,jefe_hogar_edad,jefe_hogar_sexo,jefe_hogar_educacion,agua_potable,electricidad,gas_natural,internet,telefono_fijo,vehiculo_propio,tenencia_vivienda
VIV_021259,Puente Alto,Mediagua,1,2,122.3,1953,Adobe,Zinc,2,0,2,1,1,0,1291138,22,F,Media,Sí,Sí,No,No,Sí,Sí,Arrendada
VIV_021260,valparaiso,Departamento,5,1,121.2,1996,Madera,Zinc,3,2,1,0,0,3,1820917,47,M,Media,No,No,No,No,No,No,Ocupación irregular
VIV_021261,Punta Arenas,Mediagua,5,2,69.8,2015,Madera,Losa,6,2,4,3,3,0,1869233,68,M,Básica,Sí,No,No,Sí,No,No,Arrendada
VIV_021262,Chillán,Departamento,3,1,111.1,2020,Adobe,Paja,6,1,5,0,2,4,789664,19,M,Media,Sí,No,No,Sí,Sí,No,Propia
VIV_021263,La Serena,Casa pareada,4,1,141,1963,Ladrillo,Losa,8,2,6,0,7,1,327803,50,F,Básica,No,Sí,Sí,No,No,No,Arrendada
VIV_021264,Ñuñoa,Casa pareada,3,2,197.3,1980,Ladrillo,Zinc,6,1,5,3,0,3,2235191,61,F,Sin estudios,No,Sí,No,Sí,Sí,Sí,Propia
VIV_021265,La Florida,Departamento,5,3,112.2,2021,Hormigón,Losa,3,2,1,2,0,1,2264319,18,F,Media,No,No,No,Sí,No,No,Ocupación irregular
VIV_021266,Curicó,Casa pareada,1,1,159.6,1996,Madera,Losa,2,1,1,2,0,0,799141,21,F,Media,No,No,No,No,Sí,Sí,Propia
VIV_021267,San Bernardo,Casa pareada,3,3,194.8,2021,Hormigón,Zinc,11,3,8,4,5,2,1022480,18,M,Técnica,Sí,Sí,No,No,Sí,No,Ocupación irregular
VIV_021268,Talcahuano,Casa pareada,3,1,154.9,2014,Madera,Zinc,12,7,5,2,3,7,2617473,56,M,Universitaria,Sí,No,No,Sí,Sí,Sí,Arrendada
VIV_021269,Valdivia,Mediagua,5,1,123.5,1999,Hormigón,Tejas,12,3,9,1,1,10,2725342,27,M,Sin estudios,Sí,No,No,Sí,No,No,Arrendada
VIV_021270,Villarrica,Casa pareada,4,3,88.6,1992,Ladrillo,Zinc,6,5,1,0,3,3,2939617,58,M,Media,Sí,No,No,Sí,No,Sí,Cedida
VIV_021271,Curicó,Casa pareada,5,3,196.3,2010,Ladrillo,Paja,20,1,19,1,7,12,1898896,29,M,Universitaria,No,Sí,Sí,No,Sí,Sí,Ocupación irregular
VIV_021272,valparaiso,Mediagua,5,1,149.1,2002,Hormigón,Zinc,4,1,3,3,1,0,1789621,60,F,Básica,No,Sí,No,No,Sí,No,Cedida
VIV_021273,Villarrica,Casa,2,2,36.9,1952,Adobe,Zinc,7,6,1,4,3,0,1240878,71,F,Sin estudios,No,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_021274,San Antonio,Casa pareada,4,2,51.5,1973,Madera,Zinc,7,3,4,2,0,5,1094647,20,M,Técnica,Sí,No,Sí,No,No,Sí,Arrendada
VIV_021275,Curicó,Casa,4,2,175.7,1988,Ladrillo,Losa,7,3,4,4,1,2,1809813,53,F,Básica,No,No,Sí,Sí,No,Sí,Arrendada
VIV_021276,San Bernardo,Departam.,4,2,140.1,2007,Adobe,Zinc,1,1,0,0,1,0,2926169,22,F,Básica,Sí,Sí,No,No,Sí,No,Arrendada
VIV_021277,Ovalle,Departamento,4,2,174.1,1982,Adobe,Tejas,8,5,3,1,7,0,1289858,51,M,Básica,Sí,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_021278,Arica,Departamento,2,3,31.5,2006,Hormigón,Paja,1,0,1,0,0,1,2726342,49,M,Media,Sí,Sí,Sí,Sí,No,No,Arrendada
VIV_021279,Osorno,Casa pareada,2,3,193.8,2022,Adobe,Losa,5,1,4,1,3,1,1063240,70,M,Técnica,Sí,Sí,No,Sí,No,No,Ocupación irregular
VIV_021280,Curicó,Casa pareada,5,2,100.1,1980,Adobe,Tejas,19,9,10,2,4,13,578807,75,M,Técnica,Sí,Sí,Sí,No,No,Sí,Propia
VIV_021281,Punta Arenas,Departamento,3,1,129.2,1998,Hormigón,Tejas,1,1,0,0,1,0,2862847,63,M,Básica,No,Sí,No,Sí,Sí,Sí,Arrendada
VIV_021282,CONCEPCIÓN,Mediagua,2,3,165.9,1988,Adobe,Losa,4,2,2,4,0,0,2849981,18,F,Básica,No,No,Sí,No,Sí,No,Cedida
VIV_021283,Vallenar,Departamento,3,2,112.3,1965,hormigon,ZINC,11,5,6,3,4,4,856831,45,F,Universitaria,Sí,Sí,No,Sí,No,Sí,Cedida
VIV_021284,Puerto Montt,Casa pareada,1,2,163.6,1952,Adobe,Losa,1,0,1,0,1,0,307199,67,F,Técnica,Sí,Sí,Sí,No,No,No,Cedida
VIV_021285,La Serena,Casa,1,1,81.6,1974,Madera,Zinc,3,3,0,2,0,1,1499517,78,F,Universitaria,No,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_021286,Concepción,Casa pareada,5,2,187.2,1972,Madera,Paja,10,6,4,3,0,7,2482465,51,M,Media,No,No,No,No,Sí,No,Ocupación irregular
VIV_021287,Talca,Departamento,2,3,40.4,1988,Ladrillo,Zinc,8,2,6,2,5,1,2063190,64,M,Media,No,No,Sí,No,Sí,No,Arrendada
VIV_021288,Viña del Mar,Mediagua,5,2,30.3,1987,Madera,Tejas,7,5,2,1,1,5,1768779,20,F,Básica,Sí,Sí,No,Sí,Sí,No,Arrendada
VIV_021289,Coyhaique,Mediagua,2,1,84.9,1955,Ladrillo,Paja,1,0,1,0,0,1,2562299,45,F,Sin estudios,Sí,Sí,No,Sí,Sí,No,Cedida
VIV_021290,Las Condes,Casa pareada,1,1,82.5,2015,Ladrillo,Paja,4,0,4,3,1,0,1599383,41,M,Técnica,No,No,Sí,No,No,No,Propia
VIV_021291,San Fernando,Mediagua,1,3,91,1979,Ladrillo,Paja,3,1,2,1,0,2,373730,26,M,Universitaria,Sí,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_021292,Villarrica,Departamento,3,2,39.5,2002,Ladrillo,Zinc,8,7,1,2,0,6,2424284,46,F,Básica,Sí,Sí,Sí,No,No,Sí,Arrendada
VIV_021293,Arica,Mediagua,4,1,185,1983,Ladrillo,Losa,11,9,2,3,8,0,1938234,50,M,Básica,Sí,Sí,Sí,No,No,No,Ocupación irregular
VIV_021294,Los Ángeles,Casa pareada,2,3,39.2,1997,Adobe,Paja,6,4,2,1,5,0,719482,60,M,Básica,Sí,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_021295,concepcion,Mediagua,4,3,174.3,1963,Adobe,Paja,9,7,2,0,7,2,2342363,77,M,Universitaria,Sí,No,Sí,Sí,Sí,No,Arrendada
VIV_021296,Talca,Departamento,2,3,44.9,2005,Adobe,Tejas,2,2,0,2,0,0,2075218,80,M,Sin estudios,No,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_021297,Concepción,Mediagua,3,1,151.2,1967,Adobe,Zinc,11,6,5,1,3,7,1696091,68,M,Básica,Sí,No,Sí,No,Sí,No,Propia
VIV_021298,Quillota,Departamento,4,2,159.1,1993,Ladrillo,Losa,9,4,5,2,4,3,1110900,19,M,Media,Sí,No,Sí,No,No,No,Ocupación irregular
VIV_021299,La Florida,Mediagua,1,3,33.6,1964,Ladrillo,Zinc,3,3,0,3,0,0,1132656,73,F,Sin estudios,Sí,Sí,No,Sí,No,Sí,Ocupación irregular
VIV_021300,San Bernardo,Mediagua,5,3,94.4,1974,Hormigón,Zinc,8,0,8,2,0,6,2484018,65,F,Sin estudios,Sí,Sí,No,Sí,No,Sí,Propia
VIV_021301,Curicó,Departamento,1,3,161.8,1968,Adobe,Paja,2,0,2,1,1,0,2127726,42,M,Media,Sí,Sí,Sí,No,Sí,No,Ocupación irregular
VIV_021302,Punta Arenas,Departamento,1,1,99.3,2001,Adobe,Losa,2,2,0,2,0,0,407447,51,M,Media,Sí,Sí,Sí,Sí,Sí,No,Cedida
VIV_021303,Vallenar,Departamento,2,2,166.1,1967,Hormigón,Zinc,8,6,2,0,5,3,1350995,40,F,Básica,Sí,Sí,No,Sí,Sí,Sí,Propia
VIV_021304,La Serena,Casa pareada,3,2,188.2,2016,Adobe,Losa,4,4,0,1,3,0,1983123,78,F,Media,No,Sí,No,Sí,No,Sí,Cedida
VIV_021305,Coyhaique,Casa,1,1,123.4,1960,ladrillo,ZINC,1,1,0,1,0,0,2094118,55,F,Básica,Sí,No,Sí,No,No,No,Propia
VIV_021306,Providencia,Departamento,4,2,189.4,1989,Hormigón,Losa,12,3,9,4,8,0,2614805,79,M,Media,No,Sí,Sí,No,Sí,No,Arrendada
VIV_021307,Iquique,Departamento,4,2,113.6,1951,Hormigón,Paja,10,5,5,3,2,5,2953254,33,M,Básica,No,No,Sí,Sí,No,No,Ocupación irregular
VIV_021308,Copiapó,Casa pareada,4,2,94.8,1965,Ladrillo,Zinc,3,1,2,1,2,0,973395,73,F,Básica,Sí,No,Sí,No,Sí,No,Cedida
VIV_021309,Puente Alto,Mediagua,3,1,56.7,1971,Ladrillo,Zinc,3,2,1,0,0,3,1992149,20,F,Técnica,Sí,No,Sí,No,No,Sí,Ocupación irregular
VIV_021310,Iquique,Departamento,3,2,33.9,1988,Adobe,Paja,3,3,0,0,2,1,541926,50,F,Técnica,No,Sí,No,Sí,No,Sí,Propia
VIV_021311,Chillán,Casa pareada,5,2,149.9,2006,Adobe,Losa,20,11,9,0,2,18,639231,66,F,Básica,Sí,No,Sí,No,No,No,Arrendada
VIV_021312,Villa Alemana,Mediagua,4,2,148.6,2018,Madera,Paja,11,0,11,0,11,0,1267509,56,M,Universitaria,Sí,Sí,Sí,Sí,Sí,No,Propia
VIV_021313,Osorno,Mediagua,1,1,188.9,1973,Hormigón,Tejas,3,0,3,0,0,3,1874375,18,M,Media,No,Sí,No,Sí,No,Sí,Arrendada
VIV_021314,Coquimbo,Casa,3,3,89.2,1956,Ladrillo,Tejas,5,2,3,4,0,1,1957879,33,M,Sin estudios,No,Sí,Sí,No,No,Sí,Cedida
VIV_021315,Maipú,Casa pareada,3,1,186.9,1975,Hormigón,Tejas,12,11,1,1,6,5,1737631,75,F,Sin estudios,Sí,No,No,No,No,No,Cedida
VIV_021316,Copiapó,Mediagua,1,1,103.4,1962,Ladrillo,Losa,1,0,1,1,0,0,1464144,41,F,Media,Sí,Sí,Sí,No,Sí,No,Arrendada
VIV_021317,La Serena,Departamento,4,2,138,2018,Hormigón,Zinc,5,5,0,1,3,1,604773,76,F,Sin estudios,No,No,No,No,Sí,Sí,Arrendada
VIV_021318,Vallenar,Mediagua,2,1,152.8,1999,Ladrillo,Zinc,7,7,0,1,3,3,1216249,47,F,Básica,No,No,No,Sí,Sí,No,Ocupación irregular
VIV_021319,Copiapó,Casa pareada,1,2,181.3,2010,Madera,Losa,3,3,0,3,0,0,501698,46,F,Media,No,No,Sí,Sí,No,No,Propia
VIV_021320,Maipú,Mediagua,3,3,142.9,1975,Hormigón,Paja,11,11,0,3,5,3,2831297,68,M,Sin estudios,No,Sí,Sí,Sí,Sí,Sí,Cedida
VIV_021321,Talcahuano,Mediagua,1,2,138.1,2022,Madera,Losa,2,1,1,0,1,1,1841019,58,F,Media,No,Sí,No,No,Sí,No,Propia
VIV_021322,Providencia,Mediagua,2,1,30.3,1964,Ladrillo,Losa,3,3,0,2,1,0,980004,59,F,Sin estudios,No,Sí,No,No,No,No,Propia
VIV_021323,Antofagasta,Casa pareada,2,1,139.8,2000,Madera,Losa,4,2,2,3,1,0,904350,32,M,Universitaria,No,Sí,Sí,Sí,No,Sí,Ocupación irregular
VIV_021324,Ovalle,Mediagua,3,2,61.8,1994,Hormigón,Losa,6,6,0,4,0,2,2904323,19,M,Básica,No,No,No,No,Sí,Sí,Cedida
VIV_021325,Vallenar,Casa pareada,4,3,88.1,1964,Adobe,Zinc,5,0,5,0,1,4,2526687,40,F,Sin estudios,Sí,Sí,Sí,No,No,No,Arrendada
VIV_021326,Coyhaique,Mediagua,4,3,192.5,1987,Madera,Tejas,1,1,0,0,1,0,1972025,33,M,Sin estudios,Sí,Sí,Sí,Sí,No,No,Arrendada
VIV_021327,Villarrica,Casa pareada,4,1,103.5,2009,Adobe,Zinc,2,2,0,1,1,0,1467206,28,F,Básica,Sí,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_021328,Viña del Mar,Casa pareada,4,2,66.3,2005,Ladrillo,Losa,1,1,0,1,0,0,2791815,28,M,Técnica,Sí,No,No,Sí,No,Sí,Propia
VIV_021329,Antofagasta,Casa pareada,3,3,33,2009,Adobe,Losa,2,0,2,0,1,1,2944051,66,F,Universitaria,Sí,No,Sí,No,No,Sí,Cedida
VIV_021330,Villa Alemana,Casa,4,1,168.6,2018,Adobe,Zinc,16,7,9,2,13,1,1410653,55,M,Básica,Sí,No,Sí,No,No,No,Propia
VIV_021331,Santiago,Casa pareada,4,2,152.7,1967,Ladrillo,Losa,20,7,13,4,0,16,679535,73,M,Universitaria,No,No,Sí,No,No,No,Ocupación irregular
VIV_021332,Los Ángeles,Departamento,4,2,82.8,1996,Adobe,Tejas,10,10,0,0,1,9,2418338,78,M,Universitaria,Sí,Sí,No,No,Sí,Sí,Propia
VIV_021333,Coquimbo,Mediagua,3,2,46.3,2010,Hormigón,Paja,4,1,3,3,1,0,1238664,73,F,Básica,No,Sí,No,No,No,No,Propia
VIV_021334,Las Condes,Mediagua,4,2,172.2,1990,Hormigón,Tejas,1,0,1,0,1,0,993245,33,F,Universitaria,No,Sí,Sí,Sí,Sí,Sí,Propia
VIV_021335,Antofagasta,Casa pareada,2,2,194.8,2007,Adobe,Tejas,4,3,1,0,3,1,2945123,54,F,Técnica,Sí,Sí,Sí,No,No,Sí,Ocupación irregular
VIV_021336,Providencia,Casa,2,2,54.1,2011,Hormigón,Losa,8,2,6,2,6,0,2721576,71,F,Técnica,Sí,No,Sí,Sí,Sí,Sí,Propia
VIV_021337,Los Ángeles,Casa pareada,2,1,47,1988,Madera,Paja,1,1,0,1,0,0,2627493,46,F,Sin estudios,Sí,No,Sí,Sí,Sí,No,Cedida
VIV_021338,Conce,Departamento,1,2,135.7,1974,Adobe,Tejas,1,1,0,0,0,1,2942605,19,F,Universitaria,No,No,No,No,Sí,Sí,Cedida
VIV_021339,Maipú,Casa,2,3,175.7,1970,Hormigón,Zinc,1,0,1,0,0,1,375064,46,F,Universitaria,No,Sí,No,Sí,No,Sí,Cedida
VIV_021340,Los Andes,Departamento,1,2,112.6,2003,HORMIGÓN,tejas,4,0,4,0,4,0,2990821,67,F,Media,Sí,Sí,No,Sí,No,Sí,Propia
VIV_021341,Providencia,Mediagua,3,2,60,1983,Hormigón,Losa,7,2,5,3,0,4,535532,39,F,Sin estudios,Sí,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_021342,Talcahuano,Casa pareada,5,2,188.7,2014,Adobe,Paja,13,11,2,3,4,6,2467360,22,F,Básica,Sí,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_021343,Temuco,Casa,5,1,104.3,1975,Madera,Zinc,4,0,4,3,0,1,813582,63,F,Técnica,No,Sí,No,No,No,Sí,Arrendada
VIV_021344,Los Ángeles,Mediagua,5,3,65.5,2004,Madera,Zinc,19,18,1,3,8,8,2193414,23,F,Sin estudios,Sí,No,No,Sí,Sí,No,Cedida
VIV_021345,Santiago,Departamento,1,1,111,2002,Madera,Losa,2,0,2,1,1,0,801785,25,F,Sin estudios,Sí,Sí,Sí,Sí,No,Sí,Propia
VIV_021346,Calama,Departamento,3,2,67.4,1976,Madera,Tejas,6,5,1,3,0,3,649672,45,F,Técnica,No,No,Sí,Sí,No,No,Cedida
VIV_021347,Vallenar,Departamento,5,3,106.4,2000,Adobe,Losa,18,2,16,0,2,16,1749953,60,F,Básica,No,Sí,No,Sí,No,No,Cedida
VIV_021348,Coquimbo,Mediagua,4,3,197.7,2020,Adobe,Zinc,14,6,8,3,3,8,2318536,22,M,Media,Sí,Sí,No,No,No,No,Cedida
VIV_021349,Villa Alemana,Casa pareada,5,3,115.4,1970,ladrillo,tejas,20,19,1,3,14,3,1265272,45,M,Media,Sí,No,Sí,Sí,No,No,Ocupación irregular
VIV_021350,La Serena,Casa,5,2,88,1973,Hormigón,Zinc,1,1,0,0,0,1,577894,28,M,Media,Sí,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_021351,Coyhaique,Casa pareada,5,3,104.7,1950,Madera,Zinc,18,8,10,4,6,8,2393130,42,M,Técnica,Sí,No,No,No,Sí,No,Cedida
VIV_021352,Villa Alemana,Casa pareada,3,3,150.1,1999,Adobe,Losa,9,1,8,0,7,2,2638326,59,M,Técnica,Sí,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_021353,Los Andes,Departamento,2,2,119.7,1992,Hormigón,Paja,4,3,1,2,1,1,747370,27,F,Técnica,No,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_021354,Osorno,Casa,1,1,32.2,1964,Madera,Losa,4,0,4,1,0,3,1803732,51,F,Universitaria,Sí,Sí,No,No,No,Sí,Ocupación irregular
VIV_021355,Osorno,Departamento,5,3,82.8,1985,Adobe,Zinc,10,9,1,4,6,0,1385141,21,M,Sin estudios,No,Sí,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_021356,Providencia,Mediagua,3,3,173.6,1954,Madera,Losa,6,6,0,3,3,0,2831961,60,F,Técnica,Sí,Sí,Sí,Sí,No,No,Arrendada
VIV_021357,La Serena,Mediagua,3,3,171.2,1954,Adobe,Tejas,8,0,8,0,8,0,331004,20,M,Media,No,Sí,Sí,Sí,Sí,No,Propia
VIV_021358,Las Condes,Casa pareada,2,3,173.2,1950,Adobe,Zinc,9,9,0,2,3,4,2530897,56,M,Media,No,Sí,No,No,Sí,Sí,Cedida
VIV_021359,Providencia,Mediagua,5,2,150.7,1960,Madera,Paja,17,12,5,4,5,8,2178272,43,M,Universitaria,Sí,Sí,Sí,Sí,Sí,Sí,Propia
VIV_021360,Providencia,Casa,5,2,52.4,1968,Ladrillo,Tejas,2,0,2,1,1,0,1279929,56,F,Básica,Sí,No,Sí,No,Sí,Sí,Propia
VIV_021361,Talcahuano,Departamento,3,1,32.3,2005,Hormigón,Zinc,5,2,3,3,1,1,2395295,33,M,Media,Sí,Sí,Sí,No,Sí,No,Arrendada
VIV_021362,Quilpué,Departamento,1,3,134.5,1972,Adobe,Losa,4,3,1,4,0,0,1957207,22,M,Universitaria,Sí,No,No,No,Sí,No,Propia
VIV_021363,Valparaíso,Departamento,5,1,53.8,2017,Madera,Zinc,14,12,2,4,10,0,1906599,67,F,Media,No,Sí,No,No,No,Sí,Ocupación irregular
VIV_021364,Valdivia,Departamento,1,1,129.9,1972,Madera,Tejas,2,1,1,0,1,1,465574,26,M,Universitaria,No,Sí,Sí,Sí,Sí,No,Arrendada
VIV_021365,Osorno,Casa,4,1,39.7,1962,Ladrillo,Losa,2,0,2,0,1,1,2400835,55,M,Universitaria,No,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_021366,Rancagua,Departamento,1,3,102.7,1997,Hormigón,Paja,2,1,1,1,0,1,2339449,65,M,Básica,Sí,Sí,Sí,Sí,No,No,Propia
VIV_021367,Santiago,Mediagua,1,1,166.6,2022,Adobe,Losa,1,0,1,0,1,0,461777,19,F,Universitaria,Sí,Sí,No,No,No,No,Ocupación irregular
VIV_021368,Punta Arenas,Casa,3,1,43.9,2020,Ladrillo,Losa,7,0,7,0,2,5,2397078,62,F,Básica,Sí,No,Sí,No,Sí,Sí,Arrendada
VIV_021369,Ñuñoa,Casa pareada,1,1,40.9,2005,Hormigón,Paja,2,0,2,1,0,1,1591054,37,M,Sin estudios,Sí,Sí,Sí,Sí,Sí,No,Arrendada
VIV_021370,valparaiso,Casa pareada,4,3,84.5,1972,Hormigón,Losa,12,7,5,1,1,10,845569,26,F,Universitaria,Sí,Sí,No,No,No,Sí,Ocupación irregular
VIV_021371,San Bernardo,Departamento,1,3,47.1,1986,Hormigón,Tejas,1,1,0,0,0,1,1909475,30,M,Sin estudios,No,Sí,No,No,No,Sí,Cedida
VIV_021372,Los Andes,Departamento,2,1,166.1,2006,Adobe,Paja,3,0,3,0,2,1,806887,23,M,Universitaria,No,No,Sí,Sí,Sí,Sí,Propia
VIV_021373,Valdivia,Casa pareada,3,1,50.1,2021,Ladrillo,Zinc,6,2,4,1,3,2,2507091,65,M,Universitaria,Sí,Sí,Sí,Sí,No,Sí,Ocupación irregular
VIV_021374,Osorno,Departamento,1,2,165.1,2004,Hormigón,Losa,3,2,1,3,0,0,1575095,58,M,Sin estudios,No,No,Sí,Sí,Sí,No,Cedida
VIV_021375,Punta Arenas,Departamento,5,1,59.7,1952,Hormigón,Tejas,3,1,2,0,3,0,758921,42,F,Universitaria,No,No,No,Sí,No,No,Arrendada
VIV_021376,Coquimbo,Casa,1,3,120,1950,Madera,Zinc,4,1,3,0,2,2,2782122,58,F,Técnica,Sí,Sí,No,No,Sí,Sí,Arrendada
VIV_021377,Temuco,Mediagua,5,2,83.1,2022,Ladrillo,Paja,11,2,9,2,4,5,1059856,65,M,Básica,No,No,Sí,Sí,Sí,Sí,Arrendada
VIV_021378,San Antonio,Departamento,1,2,45.2,1978,Hormigón,Tejas,3,3,0,2,0,1,2893853,70,M,Básica,Sí,No,No,No,No,Sí,Propia
VIV_021379,Curicó,casa,2,2,199.5,1975,Hormigón,Zinc,5,4,1,4,0,1,1954849,74,M,Universitaria,No,Sí,No,No,No,No,Ocupación irregular
VIV_021380,La Serena,Mediagua,1,1,152.8,2008,Ladrillo,Tejas,1,1,0,1,0,0,1610498,40,F,Técnica,Sí,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_021381,Maipú,Departamento,4,2,191.6,2019,Ladrillo,Paja,14,6,8,4,2,8,1597300,68,F,Básica,No,Sí,Sí,Sí,Sí,No,Cedida
VIV_021382,Antofagasta,Casa pareada,5,2,65.2,2023,Adobe,Zinc,6,4,2,0,2,4,1683188,44,M,Técnica,Sí,Sí,No,No,Sí,Sí,Propia
VIV_021383,Putre,Mediagua,4,2,60.1,2022,Hormigón,Paja,10,0,10,2,6,2,2014389,24,F,Sin estudios,No,Sí,No,Sí,Sí,No,Ocupación irregular
VIV_021384,La Florida,Depto.,1,2,139.9,2000,Adobe,Tejas,2,0,2,1,0,1,2957925,46,F,Básica,Sí,Sí,No,No,No,No,Arrendada
VIV_021385,Quilpué,Departamento,2,1,170.6,1999,Ladrillo,Losa,4,4,0,1,0,3,1957252,78,M,Básica,No,Sí,Sí,No,Sí,No,Propia
VIV_021386,Quillota,Casa,1,1,119.2,1988,Ladrillo,Zinc,4,3,1,2,0,2,2982261,51,F,Técnica,No,No,No,No,Sí,No,Arrendada
VIV_021387,Quilpué,Departamento,1,1,198.3,1950,Adobe,Paja,1,0,1,0,0,1,1523566,26,F,Sin estudios,No,Sí,No,Sí,Sí,No,Ocupación irregular
VIV_021388,Talca,Mediagua,1,1,189.8,1968,Hormigón,Paja,1,0,1,1,0,0,511105,70,M,Universitaria,Sí,Sí,Sí,No,Sí,No,Arrendada
VIV_021389,Puerto Montt,Casa pareada,1,1,157.1,2006,Ladrillo,Zinc,2,0,2,1,1,0,1323317,54,F,Universitaria,No,Sí,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_021390,Arica,Casa,2,2,77.5,1954,Ladrillo,Zinc,7,0,7,4,1,2,2467858,73,F,Técnica,Sí,No,No,No,Sí,No,Ocupación irregular
VIV_021391,Alto Hospicio,Casa pareada,5,2,178.6,1982,Ladrillo,Zinc,6,3,3,2,2,2,741730,50,M,Media,No,No,No,Sí,Sí,Sí,Arrendada
VIV_021392,Valparaíso,Mediagua,5,1,110.8,1962,Hormigón,Zinc,20,17,3,0,14,6,2627880,78,M,Universitaria,Sí,Sí,Sí,No,Sí,No,Cedida
VIV_021393,Maipú,Casa,5,1,49.2,1970,Ladrillo,Zinc,13,11,2,4,1,8,757745,71,F,Técnica,No,No,Sí,No,Sí,Sí,Cedida
VIV_021394,Talcahuano,Mediagua,3,2,40,1986,Madera,Losa,5,2,3,3,1,1,363795,31,M,Media,Sí,No,No,No,No,No,Propia
VIV_021395,Providencia,Departamento,4,3,151.5,1954,Hormigón,Zinc,8,2,6,1,1,6,1304972,69,M,Técnica,No,No,Sí,No,Sí,No,Arrendada
VIV_021396,Osorno,Mediagua,3,1,109.2,2008,Madera,Tejas,2,1,1,0,1,1,1662625,51,M,Media,Sí,No,No,Sí,No,No,Cedida
VIV_021397,Castro,Casa pareada,3,2,86,1968,Hormigón,Losa,12,5,7,4,3,5,1050499,66,M,Técnica,Sí,No,No,No,Sí,Sí,Cedida
VIV_021398,VALPARAÍSO,Mediagua,3,3,123.3,2012,Hormigón,Zinc,7,5,2,1,5,1,2071364,50,F,Básica,No,No,Sí,Sí,Sí,Sí,Propia
VIV_021399,Los Andes,CASA,5,2,30.4,1987,Hormigón,Paja,20,16,4,1,4,15,2903612,35,M,Básica,Sí,No,Sí,No,No,No,Arrendada
VIV_021400,Viña del Mar,Casa pareada,3,1,94.6,2007,Adobe,Zinc,8,5,3,2,5,1,1830984,77,F,Media,Sí,Sí,No,No,No,Sí,Ocupación irregular
VIV_021401,Maipú,Casa pareada,2,3,164.2,1973,Adobe,Losa,5,0,5,0,1,4,2506264,26,F,Técnica,Sí,No,No,Sí,No,Sí,Arrendada
VIV_021402,Villa Alemana,Mediagua,1,2,157.4,1964,Adobe,Paja,4,1,3,1,2,1,2749946,52,M,Básica,No,No,No,Sí,No,No,Ocupación irregular
VIV_021403,Villarrica,Casa pareada,3,2,42.2,1995,Ladrillo,Zinc,11,7,4,1,10,0,451736,46,M,Media,Sí,Sí,No,Sí,No,Sí,Arrendada
VIV_021404,Providencia,Casa,1,3,62,1962,Madera,Losa,2,0,2,1,0,1,1215796,76,M,Media,Sí,Sí,No,No,No,No,Propia
VIV_021405,Valdivia,Casa pareada,5,1,64.8,1960,Hormigón,Losa,8,7,1,1,3,4,2097148,63,M,Básica,No,No,No,No,No,No,Propia
VIV_021406,Puente Alto,Casa,1,1,88.2,1996,Madera,Zinc,2,1,1,1,1,0,1206376,77,F,Básica,Sí,Sí,Sí,No,No,Sí,Ocupación irregular
VIV_021407,Santiago,Casa pareada,4,2,97.1,1997,Adobe,Tejas,16,2,14,1,1,14,693437,79,M,Media,Sí,Sí,Sí,No,Sí,No,Cedida
VIV_021408,Vallenar,Casa pareada,1,1,88.7,2008,Madera,Paja,4,0,4,0,0,4,1307691,52,F,Básica,No,Sí,Sí,No,Sí,No,Arrendada
VIV_021409,Santiago,Mediagua,2,2,129.1,1974,Ladrillo,Zinc,8,8,0,1,4,3,1807429,33,M,Técnica,No,Sí,Sí,No,No,Sí,Propia
VIV_021410,Puente Alto,Casa,4,2,96.6,1994,Hormigón,Losa,10,8,2,1,2,7,2905628,60,F,Universitaria,Sí,No,No,No,No,No,Ocupación irregular
VIV_021411,Alto Hospicio,Casa,4,1,109.3,1958,Ladrillo,Zinc,1,1,0,0,0,1,378085,77,M,Básica,Sí,Sí,Sí,No,Sí,No,Propia
VIV_021412,Villarrica,Departamento,3,2,78.8,1972,Ladrillo,Tejas,8,1,7,1,6,1,625213,76,F,Técnica,Sí,No,Sí,Sí,Sí,No,Cedida
VIV_021413,Las Condes,Mediagua,2,2,142.3,1977,Ladrillo,Zinc,10,3,7,1,9,0,932207,75,M,Universitaria,No,No,Sí,No,No,Sí,Cedida
